#H295R-shbcatenin		
Gene	Fold Change (log2) [- dox/+dox]	p_values_adjusted
ITGA1	0.208315333333334	0.319443086223212
ANKLE1	-0.0279203333333328	0.938563429198324
ACAN	-0.124209	0.703624525872923
FMNL2	-0.0370976666666661	0.909076889745945
CCDC71L	0.058679666666668	0.796894030375034
C10orf88	0.0265773333333347	0.919420614501031
PTPN9	0.419488333333334	0.0392329313827969
FNDC3A	-0.0727686666666661	0.741134448923316
UNC5C	0.428817666666667	0.174051133730666
TSPAN2	0.0624680000000002	0.77718596107678
ATP10A	-0.0336453333333329	0.912165477430182
SLC44A4	-0.330050333333332	0.28487334684302
sept-11	-0.183492333333332	0.449828629541335
CHD6	-0.059280333333332	0.821421133422134
PRELP	-0.190846333333333	0.533922589751973
LIX1	-0.194865666666666	0.552125911260862
ITPR2	-0.818585999999998	0.0802641563431964
PHLPP1	-0.111539666666665	0.723993424337833
SLK	-0.407637333333332	0.0833725664556335
ZNF280A	0.0483306666666673	0.846906282289456
TET3	0.0553283333333336	0.843134844119548
ARHGEF3	-0.749195666666666	0.0126478660661103
ST6GALNAC5	-0.103911666666666	0.619415826722781
SOBP	0.0684220000000003	0.769217868422514
UST	0.161101000000001	0.488602547609567
ANKRD26	0.186866666666667	0.376020235114735
SMAD1	0.0108526666666672	0.9715865162904
CTDSPL2	0.182381000000002	0.385678201128102
WAPAL	-0.0762713333333326	0.748579513438275
GNG2	-0.161464499999999	0.417125112561133
HSDL1	-0.0359599999999989	0.892345321570547
SRSF12	0.00712000000000048	0.986692200659221
CRABP2	-0.0362889999999994	0.894836430170129
TGFBR1	-0.0880666666666657	0.68135180147671
CHST1	-0.128642333333332	0.634587745028953
FCHSD2	-0.0457369999999991	0.856627065232437
SETX	-0.0792123333333318	0.73097308185803
MAGI1	-0.214056999999998	0.427283471646461
CLIC6	0.496486	0.0235170204605595
ING1	0.130323000000001	0.519406653645538
EMILIN3	-0.100434000000000	0.718749100405876
ACOX1	0.132236333333335	0.509869431796637
BOK	-0.0459259999999989	0.878111320125249
STEAP1	0.0581963333333338	0.862744795576892
CORO1C	0.00244000000000107	0.994114279008565
SMAD9	-0.185606666666666	0.370208571402686
C10orf2	-0.478875999999999	0.0649438674882112
H2AFY2	0.0132103333333347	0.963466120529304
SMARCC1	0.0371396666666676	0.883878395614985
SLC22A9	-0.031561	0.910190419163007
ZFYVE20	0.113909666666667	0.593929171138774
RMND1	-0.300331333333333	0.217830538526318
RPL32P3	-0.0809163333333330	0.794075220327397
C14orf37	-0.259135666666666	0.235770973926881
GNB1L	-0.0986846666666657	0.648963524582188
RPSA	-0.110189333333334	0.631192833987568
FGFR2	0.324917666666668	0.108684800104187
DLL1	-0.00750166666666607	0.983159241812861
IER5L	-0.140411666666666	0.618886975439257
CLSTN1	0.126633333333333	0.544685122345675
SORCS1	-0.262371666666667	0.390561931914011
MARCH7	0.174445000000000	0.361781227674926
WDR82	-0.574427333333332	0.0739218716203512
LCA5	0.111925000000001	0.687939779688318
SACS	-0.026231666666666	0.946966858255103
SMAD3	-0.0918606666666654	0.66758573421638
SERPINB3	-0.0296926666666663	0.913456370971874
ZNF615	0.284488333333334	0.167461485379690
PDZK1	-0.031132999999999	0.90232248061402
NDEL1	-0.0122493333333328	0.967695194723143
USP54	-0.0839859999999991	0.728239972363265
ZFAND4	0.136747000000001	0.535171605667144
XKRX	-0.605079999999999	0.0427664381032382
NRP1	0.624546666666667	0.0493233390534422
SAP30BP	-0.155649333333334	0.443072320689246
YY1AP1	0.0549406666666669	0.818849076927228
COL11A1	-0.0722106666666666	0.792168081595258
PDZD8	-0.263902333333333	0.212873167238858
CABIN1	-0.311237666666666	0.218478495014124
DDX18	-0.0639649999999992	0.791599529156989
POGZ	-0.00845733333333201	0.980779858267938
ACADVL	-0.125882666666666	0.575589336285762
TCF20	-0.289892333333333	0.135559179623298
FAM60A	0.141018666666667	0.592716584553539
SPON1	-0.300653999999999	0.151960561010493
BBS10	0.0652326666666672	0.777406710539424
GPR162	-0.257160333333332	0.277510060203337
B3GALNT2	-0.0449286666666659	0.87290879338693
GCNT4	-0.144661333333333	0.750399431506523
MED13	0.0372120000000007	0.88588039554932
ATP2B3	-0.261077666666666	0.216858796679299
ANP32A-IT1	-0.123188333333333	0.535492155031224
SYNRG	-0.203317666666666	0.332241648424953
FAM212B	-0.0230946666666655	0.938640008704917
RPL37A	-0.166579333333332	0.498456714564834
LRRC17	-1.02241133333333	0.0411983064548969
ID2B	-0.107055000000000	0.605719554165406
ANKS6	0.0673293333333341	0.77740028876925
CWF19L2	0.0962633333333334	0.686516408582019
FARSA	-0.192562666666666	0.317596397166712
VN1R10P	-0.144816333333333	0.471680039257208
CASC3	0.031659333333335	0.900904966423356
CCDC138	-0.0358803333333313	0.895524919093865
PPP1R9B	-0.0528216666666656	0.843152489417868
LRFN3	0.0514706666666673	0.843152489417868
NUCKS1	0.00678566666666682	0.983606684744139
MACF1	-0.0278623333333312	0.937545603686416
NOB1	-0.157896333333333	0.512796060754107
RHCG	-0.168647333333333	0.408649882702122
DTX3	-0.124871000000000	0.657217907037306
ENAH	-0.0789436666666662	0.76409396614905
PPRC1	-0.202136999999999	0.346165986086181
GLCE	0.0195800000000013	0.948469012194168
PCGF2	0.0403770000000014	0.870996259555823
RFX7	-0.323230333333333	0.187680490274970
IRS1	0.0425993333333349	0.888285531317364
HEPH	-0.0989179999999996	0.650983465855075
KLF14	-0.146388666666666	0.474709570893085
EHMT2	-0.0402386666666647	0.8754328609757
MBD5	0.110995333333335	0.602084409940976
ZNF280C	-0.0291503333333326	0.947020470290463
FAM168A	-0.0403453333333325	0.880347900939311
EXT1	0.347631666666668	0.0846385443172634
SPRED2	0.082441666666667	0.718962395682555
CHMP1B	0.0871610000000022	0.710004432586908
PTBP1	-0.0182299999999987	0.94871117680979
PFKFB3	-0.187905666666665	0.45053278513855
SLC18B1	-0.243215666666666	0.228292762690892
SCARNA17	-0.228132333333332	0.353471671280201
NFATC1	0.0669806666666666	0.762898679429892
CPSF6	-0.102100666666667	0.617967324583825
CDYL	0.076991333333334	0.717906134812783
SPIN1	0.0705433333333343	0.762898679429892
ATP8A2	-0.00250266666666705	0.993824047902985
DSTYK	-0.229516333333333	0.218972857603525
ABI2	-0.431472999999998	0.0425543345284076
CCP110	0.228254000000001	0.312960077512277
UBE2S	0.157076666666667	0.479138506340968
ATP1B3	0.167733000000000	0.410252743069801
SCUBE3	-0.0531909999999999	0.82667899725046
BTBD2	0.112397333333335	0.578893615511221
ST3GAL5	-0.321635333333333	0.295142799341623
CA11	-0.487156333333332	0.0654528404724121
HOXB1	-0.0156426666666661	0.961993177180408
RPL15	0.121298000000001	0.589826330962094
HNRNPH3	-0.0233703333333317	0.946623914607177
EP300	0.140328000000000	0.590147690656472
RAVER1	-0.0683226666666654	0.755697432495201
SOWAHA	-0.089301666666666	0.683854807591317
UAP1	-0.139383333333331	0.49000765832939
NHSL2	-0.165239999999999	0.409335260696998
GNAT2	0.0865860000000007	0.69523606597876
SNAI3	-0.117015999999999	0.65692454979738
DGKA	0.322970666666668	0.147305400857476
SPAG9	-0.0155133333333317	0.95787549045386
ZBTB5	0.102350333333335	0.692494286263795
FRRS1L	-0.0485456666666658	0.889343227773276
WDFY3-AS2	0.213683666666668	0.266449764451170
FAM171B	-0.0705899999999983	0.843134844119548
TMEM237	0.243072666666668	0.210325099284251
SMARCA1	0.340760333333336	0.130006790529838
NR4A2	-0.161763666666666	0.505048087568739
PRAME	-0.117796999999999	0.561477177160103
INHBA	-0.552928999999999	0.0286129614738536
C21orf15	0.213754333333334	0.33989570998241
SORBS3	0.222644333333333	0.319316647933142
MSS51	0.00251500000000015	0.995321141422816
LMOD1	-0.156806333333333	0.463362442026763
CCDC86	-0.457898333333332	0.114599211633843
GGTLC1	-0.0594969999999994	0.7996066102903
WDR63	-0.156625999999999	0.45895048781174
PRRC2C	-0.0168593333333316	0.962781154083931
ZNF792	0.0278629999999997	0.921373678345685
TGFB1I1	0.153065666666667	0.443072320689246
NQO1	0.164803333333335	0.405044878280701
ARL4C	-0.569869666666666	0.120319574336004
DAPL1	0.112547333333334	0.717743913529804
BCL2L15	-2.346362	0.00812139402984378
GPR125	0.0421823333333351	0.870996259555823
PRSS35	-0.166762333333333	0.519933704213964
LAMC1	0.410874333333334	0.0777324007395152
ORC2	0.0741920000000004	0.736441343012057
AOC3	-0.0891808333333325	0.66866470442489
PNMA2	-0.0284406666666659	0.919420614501031
USP36	-0.142728333333333	0.499957077244054
LRRC4C	-0.0272189999999997	0.936597933380236
HERC1	-0.0416179999999999	0.903864363916236
ARHGAP35	-0.218373666666666	0.316406201267963
GSTT2	0.0710560000000019	0.799660020384009
NBPF10	0.0934746666666674	0.662897939907853
KCNJ8	-1.60697466666667	0.0230379245071538
AKT3	0.219448333333334	0.271815033755243
KCNMB4	0.346460333333334	0.0757983407969203
ZNF587B	-0.371412333333333	0.0619126099646093
AR	0.197861666666668	0.422658139524950
PLCG1	-0.00871433333333187	0.979710875456576
ELK1	0.0290870000000016	0.913846966562145
LRP2BP	-0.177288333333333	0.462293374281597
PLSCR4	0.586859333333334	0.0139341065577702
KRT76	-0.0973683333333333	0.750929580167368
DUSP5	0.0227666666666684	0.932154136447394
TAOK1	0.121645333333333	0.559408774818177
GIGYF2	-0.195808333333333	0.376224594108747
RELA	0.0228180000000007	0.936634943217749
ZNRF3	-0.648466666666666	0.0351167468854759
PLXDC1	0.120482333333334	0.637602236970228
FAR2	0.103939666666667	0.610847413222267
TET1	0.300765666666667	0.139567607482897
SF3B1	0.0257876666666682	0.92469922248949
CHD3	0.178770000000001	0.383186367186593
JMJD1C	0.195957000000001	0.320225451789804
SLC25A28	-0.0531616666666652	0.834978816259208
GOSR1	-0.128638333333332	0.516040564500327
COL1A1	-0.0372783333333327	0.880347900939311
COL16A1	-0.0737373333333328	0.826163946239814
ULK4	-0.103478833333333	0.707966006319856
CBFB	0.108367666666668	0.669179536566923
FGF9	-0.685096333333333	0.0667771856938434
SLC38A10	0.0634406666666673	0.800216081516012
ETV1	0.121930000000001	0.609858095838542
ITCH	-0.0734373333333331	0.750408632709156
RPTOR	-0.481874666666666	0.0906008535785511
CCDC80	0.292403000000001	0.131638590307817
TRIM37	0.096383000000001	0.710855214469315
HOXB5	0.153061000000001	0.483277436143082
QSER1	0.142852333333334	0.606657486378823
ACTN1	-0.00608733333333287	0.9879739922351
ZNF469	-0.0968133333333335	0.720071550811076
USH1C	0.0669596666666673	0.825958051615143
MYO9B	-0.0608866666666656	0.815309621716298
SP5	-0.250941666666667	0.378344763124493
SALL2	-0.231460999999999	0.27071513514891
MCMBP	0.118381000000002	0.55248070124039
HSP90B1	0.09693	0.638783129327698
MYRIP	1.01251533333333	0.0454558903953922
PRRC2A	-0.0207581666666650	0.944425994813353
ATN1	0.0306153333333334	0.910190419163007
ZFR	0.0849826666666687	0.6846855637534
BGN	-0.154463666666666	0.625510328921698
GPR87	-0.154395000000000	0.575378149225683
COL4A2	0.498178	0.0262046791709735
ZFAND6	0.135534000000001	0.530602707379549
SFPQ	-0.101883333333332	0.625510328921698
SMS	-0.183646333333333	0.352907257643214
NFRKB	-0.0271089999999987	0.928295508521289
IL8	0.175446333333334	0.373233057186249
IMPA2	-0.0938536666666665	0.760617383358761
ACOX2	-0.251369333333333	0.359827323900633
ORC4	-0.0097790000000001	0.974451420920923
ROBO1	-0.0204736666666659	0.93931605271847
ATAD1	0.146384666666668	0.525218637875881
PDGFB	-0.0551630000000001	0.825260826676022
PATL1	0.0184446666666666	0.948469012194168
TNS1	0.093589666666668	0.724915779411004
KIAA1644	-0.685578666666666	0.0324128117394227
COL12A1	0.393383333333334	0.187638103900419
MYH8	-0.0491523333333324	0.838927397112197
AFAP1L2	0.0500893333333334	0.880427463662501
ARHGEF4	-0.128232666666666	0.680647240841787
ZDHHC8	-0.0804876666666666	0.72802494241369
CXCR7	-0.143848666666666	0.484747721903707
PDS5B	0.111227666666667	0.635267430402483
SCARA3	-0.130209000000000	0.519504252412068
RFC3	0.0283606666666664	0.920830042057353
RBPMS2	-0.0126003333333326	0.97002499251073
CTDNEP1	-0.0258126666666654	0.932469157246082
SGPL1	0.0180990000000013	0.954180927004992
ZC3H4	0.0855096666666675	0.6846855637534
ARPC4	0.0202233333333346	0.944218475609619
MREG	0.00126800000000119	0.99704422037925
F5	-0.0622723333333331	0.819757926662461
MYC	-0.835169666666665	0.0252836057158779
TNKS2	0.166803666666667	0.384248044508942
CEP97	0.0351386666666677	0.895093529187836
CYYR1	-0.0302859999999998	0.942393983671961
RPRD2	0.112547333333334	0.621414476984274
FAM208A	0.340726333333334	0.0896797344789652
CENPC1	0.227074000000000	0.281614059742716
ZNF70	-0.0828019999999995	0.707538975864338
SEZ6L	-0.200370333333333	0.43923010114809
AP2B1	-0.0400826666666666	0.878139763624324
IL34	0.00522500000000055	0.99117823918328
GPR171	-0.100259333333333	0.640799282945291
LEMD3	-0.472923666666666	0.100679552334348
RPL18	-0.0373899999999984	0.883775402587518
TJP1	0.249911666666669	0.346165986086181
CPNE8	-0.142987999999999	0.646350580563869
HEATR1	-0.249644333333332	0.322494916341941
NCKAP5L	-0.133670999999999	0.54292132372707
KLF2	0.0256330000000012	0.945609249176696
PAQR4	-0.175193666666666	0.41666677641248
RC3H1	-0.0710199999999981	0.76307213318662
ELK4	-0.0674939999999995	0.760951989611575
KATNAL1	0.184743666666667	0.520709741182581
SRRM4	0.168615666666667	0.443152920974238
ZNF75D	-0.208711222222221	0.408086593806833
SERBP1	-0.152115333333332	0.572359444665845
NKTR	-0.0349129999999997	0.896186784012643
TNPO2	-0.0177469999999982	0.953723188802355
ASB7	0.0321740000000014	0.89779682840784
MAZ	0.114735666666666	0.575589336285762
NLK	-0.395566666666666	0.0811348977551862
ASH1L	-0.049793999999999	0.8754328609757
FN3KRP	0.0311930000000001	0.903274690789156
RALGPS2	0.220539666666668	0.310277378475854
TRIM14	-0.0599996666666663	0.788201431210286
ECT2	0.115056666666668	0.605491766505367
EDC3	0.0968460000000014	0.657217907037306
ATXN7	0.0234773333333338	0.938187566801362
PHEX	-0.0969459999999998	0.64069646762551
SPRY3	0.242124333333334	0.340341227423177
U2AF2	0.0483060000000009	0.840247972976129
PLCD4	-0.141133666666667	0.614221661998915
KAT7	0.0313529999999998	0.902208543897795
DSP	-0.179713333333332	0.572207354314478
AHNAK	0.349846666666667	0.320225451789804
SAFB2	-0.0722006666666663	0.76564992393702
MAP4K5	0.292150000000000	0.146938363443388
CNOT6L	0.0170410000000010	0.953217548324318
MYLK2	-0.0738849999999999	0.744485202271404
CSTF3	-0.0554683333333324	0.824700707442131
GLB1L3	0.102252333333334	0.665071722126052
CHIC2	0.253542000000001	0.245948767014956
SELE	0.0837190000000004	0.723478323564712
AGPS	0.0638733333333346	0.78197285216323
IER2	0.138520666666668	0.482760288609588
TUBD1	0.278928000000001	0.334220238753961
RPS3	-0.0367466666666667	0.887363245747406
FOSB	-0.178249333333333	0.583036318848746
FUT2	-0.0460779999999993	0.866115937003813
CERCAM	0.524567333333334	0.030025317565228
MCM5	-0.0806043333333315	0.712601873916151
ITGA2	0.806534333333333	0.0315936444843357
CASP3	-0.113455333333332	0.593008996011892
DIP2A	0.00736566666666813	0.983159241812861
ZNF443	-0.089035666666666	0.906093399285191
MAPK1	0.0881700000000013	0.6846855637534
PARD3	0.244480666666667	0.271872170281604
BNIP2	0.169087666666668	0.386947456618367
TNRC6C	0.144598666666668	0.657217907037306
WLS	-0.112726666666666	0.623988109816431
CMTM3	-0.197332999999999	0.483769337971167
PARD6G	-0.104961333333333	0.761078552848883
TRIM28	0.0268066666666671	0.922148106708426
DIP2C	0.123963333333333	0.590841338570121
DNMT3A	-0.202493000000000	0.343729765439488
FAM69B	0.117276000000000	0.55586869237591
HSD17B1	-0.0360613333333331	0.902194685260117
HAS2	0.232313666666668	0.228394243234014
IBSP	0.0491180000000002	0.893706914393728
SUFU	0.0323886666666672	0.905413794391475
UPP2	-0.0328909999999999	0.904507944803624
SAMD5	-1.401857	0.0143541040572610
VMP1	-0.0192466666666653	0.949173055617325
MMP3	0.0163586666666667	0.962620058410129
ADNP2	-0.171086666666667	0.36523677764789
ATF2	0.111121333333333	0.583699608015136
LRCH2	-0.0335999999999997	0.942298301774487
CYP24A1	-0.507991333333334	0.064805818136654
CREBBP	-0.0378403333333315	0.899912734474539
PSMD5	0.175847333333335	0.373594956320212
ZNF428	0.134591666666668	0.541939010010167
CDC42EP3	-0.0540443333333329	0.867354667762818
MAB21L1	-0.236610666666666	0.231059485569270
PDLIM3	0.00093900000000047	0.997144862160692
UBXN7	0.206728666666667	0.295467950792479
NKIRAS2	0.0232886666666669	0.930547487203917
P2RY10	-0.0248003333333332	0.925805102015594
FLJ13197	-0.0888686666666652	0.881198673456728
EPC2	0.222869666666669	0.260015811789666
FAP	0.148331333333335	0.677647679541427
COPA	0.0565933333333343	0.804411624264825
DISP1	-0.548322666666666	0.0777629484027457
NUP188	-0.205066333333331	0.328243714258385
RAD54B	0.0410060000000011	0.890073383340154
GBE1	-0.145709999999999	0.496323393705678
LARP6	0.189726000000001	0.350299411813049
C3orf17	-0.0713053333333321	0.748603801948204
ZNF519	-0.0638176666666662	0.772520347452753
CCNY	-0.100844666666666	0.633561720825521
HMG20A	-0.142096999999999	0.480601492957535
TRMT6	-0.194952333333333	0.32631478390653
PACSIN3	-0.150548000000000	0.483277436143082
CCDC97	-0.0384640000000002	0.899845504615556
BCAM	0.266395333333333	0.29986081041577
PRR16	-3.99999999988703e-0	0.999822702792133
SSBP4	-0.161742666666666	0.451528670919448
ALYREF	-0.306221666666664	0.144237446651127
SOAT1	0.0811766666666670	0.829384095613517
SYNDIG1	-0.0680339999999995	0.758341714501375
PLEKHF1	0.00775500000000055	0.98256318768706
ZNF331	0.0065996666666671	0.983159241812861
B4GALT2	0.0755083333333349	0.752992371482229
LRRC66	-0.105948000000000	0.727809376593958
RUFY2	0.295745333333335	0.136756149735032
GDNF	0.0547636666666671	0.812792750346224
LRRC38	-0.132659333333333	0.527603023191717
TIAL1	0.0748490000000008	0.729912257977231
TUG1	0.0621866666666675	0.777406710539424
CYP27B1	-0.124192333333333	0.622867915780328
HSD3B2	0.473632	0.107866708545887
KLF11	0.473076666666667	0.0473853084547341
ZBTB12	-0.112618333333333	0.59949012219089
HIST1H2AC	-0.0274313333333324	0.919359825156123
ITPRIPL2	0.181795000000001	0.340052241399374
PID1	0.0142236666666672	0.961509682688243
KIF3B	0.0363240000000016	0.899614658619676
DSG1	0.0228026666666666	0.943250972379106
WASF2	0.0817716666666673	0.727809376593958
TAS2R14	-0.00861433333333298	0.980483056915922
IRF2	0.162741000000001	0.467798588118316
TRAF5	0.00128166666666718	0.996579657157409
DVL2	-0.200059666666665	0.328554791536866
ZNF362	0.164416000000001	0.415364554474667
GMPS	0.117777333333334	0.600146208272329
KIN	0.281283666666667	0.261668636036981
SNAPC2	-0.0703173333333326	0.754764831450489
STK38	0.122517000000001	0.6846855637534
PAF1	0.0354083333333346	0.902290576370005
ABCE1	-0.246433666666665	0.365126455342703
DDX17	-0.0735599999999995	0.73097308185803
TCF4	-0.275177999999999	0.248826844950506
AFAP1L1	-0.128395666666666	0.631511678860383
NFAT5	-0.166091333333333	0.428358173426632
SLC19A1	-0.159425999999999	0.470065542518108
ANTXR1	-0.0752853333333321	0.760951989611575
WDPCP	-0.092392999999999	0.712601873916151
KDELC2	0.454693666666668	0.0372437947587881
SPOCK2	-0.0474069999999998	0.842409429977709
PLTP	-0.182272666666666	0.357189933873914
UBA2	0.119823333333334	0.575195976222091
MCF2L2	0.035172666666667	0.899614658619676
ERF	-0.0321353333333334	0.900101096868846
COL6A3	-0.111081000000000	0.592716584553539
ARHGAP32	0.0921630000000014	0.7108031545527
ZBTB10	-0.0093073333333329	0.979527173532206
SGCE	0.161385000000001	0.401558725985789
KIRREL	-0.139532666666665	0.656222957956058
